Date,Apple,Miscrosoft,ExxonMobil,Johnson&Johnson,JPMorgan,Amazon,GeneralElectric,Facebook,AT&T,S&P500
2017-08-16,38.12477493286133,48.909000396728516,181.6006317138672,116.10017395019531,79.20133972167969,170.0,69.01072692871094,18.802717208862305,59.0200309753418,2468.110107421875
2017-08-17,37.39284133911133,48.028499603271484,179.06832885742188,115.12235260009766,77.96284484863281,166.91000366210938,67.8394546508789,18.49286651611328,58.09820556640625,2430.010009765625
2017-08-18,37.307559967041016,47.923500061035156,177.62135314941406,114.76758575439453,78.04026794433594,167.41000366210938,67.92377471923828,18.37973976135254,58.3876838684082,2425.550048828125
2017-08-21,37.23886489868164,47.66450119018555,177.18727111816406,115.47712707519531,77.94568634033203,167.77999877929688,67.60520935058594,18.483022689819336,58.18961715698242,2428.3701171875
2017-08-22,37.84763717651367,48.345001220703125,177.98309326171875,116.55878448486328,78.74549102783203,169.63999938964844,68.55159759521484,18.679758071899414,58.46388626098633,2452.510009765625
2017-08-23,37.8950080871582,47.900001525878906,176.46376037597656,114.9146728515625,78.84010314941406,168.7100067138672,68.13929748535156,18.65024757385254,58.364845275878906,2444.0400390625
2017-08-24,37.72682189941406,47.622501373291016,175.81253051757812,114.99253845214844,78.71109771728516,167.74000549316406,68.1111831665039,18.532209396362305,58.151519775390625,2438.969970703125
2017-08-25,37.86656951904297,47.26300048828125,177.18727111816406,114.67032623291016,79.02933502197266,166.32000732421875,68.23299407958984,18.684677124023438,58.44863510131836,2443.050048828125
2017-08-28,38.247947692871094,47.30099868774414,177.04254150390625,114.72259521484375,78.7799072265625,167.24000549316406,68.24236297607422,18.660083770751953,58.2581901550293,2444.239990234375
2017-08-29,38.589054107666016,47.702999114990234,176.8254852294922,115.13188171386719,78.34988403320312,168.0500030517578,68.44852447509766,18.61581802368164,58.242950439453125,2446.300048828125
2017-08-30,38.693267822265625,48.37950134277344,175.66786193847656,114.13916015625,78.53047943115234,169.9199981689453,69.34803771972656,18.527292251586914,57.97629928588867,2457.590087890625
2017-08-31,38.847232818603516,49.029998779296875,177.62135314941406,115.2712173461914,78.1692886352539,171.97000122070312,70.06016540527344,18.424001693725586,58.151519775390625,2471.64990234375
2017-09-01,38.85908889770508,48.912498474121094,181.89004516601562,114.10428619384766,78.86593627929688,172.02000427246094,69.2824478149414,18.433847427368164,58.3343620300293,2476.550048828125
2017-09-05,38.39244079589844,48.26350021362305,179.06832885742188,113.1202621459961,76.98241424560547,170.72000122070312,68.97325134277344,18.242027282714844,58.7990837097168,2457.85009765625
2017-09-06,38.352176666259766,48.38999938964844,180.29832458496094,113.79080963134766,77.49845886230469,172.08999633789062,68.77648162841797,17.98627281188965,60.018035888671875,2465.5400390625
2017-09-07,38.198204040527344,48.9734992980957,173.78671264648438,115.11446380615234,76.13957977294922,173.2100067138672,69.65725708007812,17.509199142456055,60.208492279052734,2465.10009765625
2017-09-08,37.57522964477539,48.29499816894531,172.33970642089844,114.06076049804688,76.04497528076172,170.9499969482422,69.31993103027344,17.504281997680664,60.048519134521484,2461.429931640625
2017-09-11,38.25505065917969,48.89799880981445,171.61622619628906,116.00273132324219,77.22322082519531,173.50999450683594,70.0508041381836,17.57805633544922,60.3761100769043,2488.110107421875
2017-09-12,38.10346984863281,49.12900161743164,172.9908447265625,115.49763488769531,78.1692886352539,172.9600067138672,69.9758529663086,17.83380889892578,60.56657028198242,2496.47998046875
2017-09-13,37.81684494018555,49.97999954223633,174.43789672851562,115.34085845947266,78.39290618896484,173.0500030517578,70.47245788574219,17.976438522338867,60.772254943847656,2498.3701171875
2017-09-14,37.4923210144043,49.61050033569336,175.5231475830078,116.84740447998047,78.23808288574219,170.9600067138672,70.06016540527344,17.86332130432129,61.01606369018555,2495.6201171875
2017-09-15,37.87132263183594,49.339500427246094,174.865478515625,117.08253479003906,78.79713439941406,171.63999938964844,70.5661392211914,18.246946334838867,61.000823974609375,2500.22998046875
2017-09-18,37.58469772338867,48.70949935913086,178.73838806152344,117.89237976074219,79.91515350341797,170.00999450683594,70.42558288574219,18.40433120727539,61.01606369018555,2503.8701171875
2017-09-19,37.598915100097656,48.49300003051758,176.83848571777344,117.75306701660156,80.79241180419922,172.52000427246094,70.68797302246094,18.79288101196289,61.11509704589844,2506.64990234375
2017-09-20,36.96883010864258,48.660499572753906,177.71536254882812,116.01143646240234,81.36003112792969,172.1699981689453,70.2194595336914,18.901081085205078,61.36649703979492,2508.239990234375
2017-09-21,36.33400344848633,48.23249816894531,180.85751342773438,114.73130798339844,81.7298583984375,171.11000061035156,69.53545379638672,18.79779815673828,60.86368179321289,2500.60009765625
2017-09-22,35.97870635986328,47.755001068115234,181.7344512939453,114.41779327392578,81.55785369873047,170.5399932861328,69.72285461425781,18.97977638244629,60.886539459228516,2502.219970703125
2017-09-25,35.661293029785156,46.989498138427734,183.48817443847656,114.22621154785156,80.94721984863281,162.8699951171875,68.64529418945312,19.240447998046875,61.694087982177734,2496.659912109375
2017-09-26,36.274803161621094,46.93000030517578,182.1728515625,114.02593231201172,80.58601379394531,164.2100067138672,68.64529418945312,19.043712615966797,61.625518798828125,2496.840087890625
2017-09-27,36.53298568725586,47.54349899291992,178.08074951171875,112.9896469116211,81.85887908935547,167.67999267578125,69.19812774658203,19.06830406188965,62.03694534301758,2507.0400390625
2017-09-28,36.30794906616211,47.81999969482422,177.13076782226562,112.7458267211914,82.03087615966797,168.72999572753906,69.21686553955078,19.201101303100586,62.61591339111328,2510.06005859375
2017-09-29,36.506927490234375,48.067501068115234,176.69235229492188,113.216064453125,82.14269256591797,170.8699951171875,69.79780578613281,19.265037536621094,62.45594787597656,2519.360107421875
2017-10-02,36.43350601196289,47.95949935913086,179.5421905517578,114.26976013183594,83.28654479980469,169.47000122070312,69.9102554321289,19.23552703857422,62.189292907714844,2529.1201171875
2017-10-03,36.592193603515625,47.85499954223633,181.22291564941406,115.03611755371094,83.72515869140625,169.9600067138672,69.5822982788086,19.417509078979492,62.28833770751953,2534.580078125
2017-10-04,36.3553352355957,48.272499084472656,178.88450622558594,115.72402954101562,82.87371826171875,168.4199981689453,69.9852066040039,19.42734146118164,62.31119155883789,2537.739990234375
2017-10-05,36.8077507019043,49.04249954223633,179.32298278808594,115.98529052734375,83.98966217041016,171.24000549316406,71.18458557128906,19.43225860595703,62.486392974853516,2552.070068359375
